,Model,Target,identity(%),positive(%),coverage(%),identity(-misres)(%),positive(-misres)(%),coverage(-misres)(%),DOPE,SOAP,SBROD,ProQ2D,ProQRosCenD,ProQRosFAD,ProQ3D,P3CMQA,DeepAccNet,DeepAccNet-Bert
11798,4IW9_A_2X64_A_1_4,4IW9_A,0.3722943722943723,0.5367965367965368,0.8961038961038961,0.3722943722943723,0.5367965367965368,0.8961038961038961,24973.01171875,69587.3984375,1.5052434462600002,0.474078,0.574235,0.7060029999999999,0.5691609999999999,0.7286273241043091,0.441650390625,0.55908203125
11799,4IW9_A_2GDR_A_1_2,4IW9_A,0.2987012987012987,0.4545454545454545,0.8961038961038961,0.2987012987012987,0.4545454545454545,0.8961038961038961,24630.830078125,58463.875,1.47898644339,0.4664279999999999,0.5758340000000001,0.677098,0.539877,0.7346544861793518,0.417724609375,0.52001953125
11800,4IW9_A_1F2E_A_1_4,4IW9_A,0.2987012987012987,0.4545454545454545,0.8961038961038961,0.2987012987012987,0.4545454545454545,0.8961038961038961,24326.24609375,40660.19921875,1.4503833479600001,0.405091,0.489957,0.623545,0.499842,0.6364509463310242,0.39208984375,0.509765625
11801,4IW9_A_4MF5_A_3_5,4IW9_A,0.21645021645021645,0.3636363636363637,0.9523809523809524,0.1645021645021645,0.3116883116883117,0.9004329004329005,22708.70703125,23668.423828125,1.36939550857,0.363904,0.30900700000000003,0.389878,0.36555,0.5141598582267761,0.335205078125,0.457763671875
11802,4IW9_A_4NHW_A_3_1,4IW9_A,0.2207792207792208,0.3593073593073593,0.9523809523809524,0.15584415584415584,0.2943722943722944,0.8874458874458875,22192.14453125,20914.123046875,1.38822214936,0.386986,0.4066059999999999,0.531323,0.41536000000000006,0.5072523355484009,0.33251953125,0.473388671875
11803,4IW9_A_3AY8_A_3_2,4IW9_A,0.15584415584415584,0.3333333333333333,0.9047619047619048,0.15584415584415584,0.3333333333333333,0.9047619047619048,24492.314453125,36501.28125,1.4090229111800001,0.416512,0.479917,0.581625,0.465596,0.5373134016990662,0.3583984375,0.486328125
11804,4IW9_A_4E8E_A_3_2,4IW9_A,0.1645021645021645,0.3203463203463203,0.8225108225108225,0.1645021645021645,0.3203463203463203,0.8225108225108225,23331.541015625,44290.92578125,1.3928403091600001,0.357798,0.368087,0.576076,0.44078900000000004,0.5201477408409119,0.40283203125,0.478515625
11805,4IW9_A_3F6F_A_3_1,4IW9_A,0.17316017316017315,0.3246753246753247,0.8225108225108225,0.17316017316017315,0.3246753246753247,0.8225108225108225,23189.361328125,47436.6171875,1.41184212486,0.395341,0.426253,0.6365109999999999,0.510149,0.5482816100120544,0.4111328125,0.474609375
11806,4IW9_A_4G9H_A_1_5,4IW9_A,0.30303030303030304,0.4675324675324675,0.9047619047619048,0.2987012987012987,0.4632034632034632,0.8961038961038961,24569.220703125,63539.15625,1.4454795549700001,0.431935,0.529501,0.657852,0.486371,0.7230355143547058,0.424072265625,0.54443359375
11807,4IW9_A_2NTO_A_1_3,4IW9_A,0.2813852813852814,0.4199134199134199,0.8961038961038961,0.2813852813852814,0.4199134199134199,0.8961038961038961,25231.484375,57185.23046875,1.49017420837,0.503591,0.612151,0.6978770000000001,0.584268,0.7382789254188538,0.43115234375,0.53369140625
11808,4IW9_A_4G9H_A_1_2,4IW9_A,0.30303030303030304,0.4675324675324675,0.9047619047619048,0.2987012987012987,0.4632034632034632,0.8961038961038961,25029.28515625,60401.0078125,1.4589467739300002,0.44408400000000003,0.464504,0.628587,0.500879,0.7327260375022888,0.429931640625,0.54150390625
11809,4IW9_A_4HZ2_A_2_2,4IW9_A,0.2554112554112554,0.4199134199134199,0.9264069264069263,0.1948051948051948,0.3593073593073593,0.8658008658008658,23566.240234375,34025.80859375,1.39681448,0.416896,0.407474,0.6317119999999999,0.498421,0.5352081060409546,0.378662109375,0.491943359375
11810,4IW9_A_4G9H_A_1_4,4IW9_A,0.30303030303030304,0.4675324675324675,0.9047619047619048,0.2987012987012987,0.4632034632034632,0.8961038961038961,25020.484375,57859.0,1.46039200961,0.427571,0.47214300000000003,0.643096,0.48509300000000005,0.7322297692298889,0.42431640625,0.53662109375
11811,4IW9_A_3F6F_A_3_2,4IW9_A,0.17316017316017315,0.3246753246753247,0.8225108225108225,0.17316017316017315,0.3246753246753247,0.8225108225108225,23403.193359375,46808.55078125,1.4020674081400002,0.409481,0.399104,0.645835,0.508324,0.5603840351104736,0.3955078125,0.476806640625
11812,4IW9_A_4KGI_A_1_5,4IW9_A,0.3809523809523809,0.5627705627705628,0.9956709956709956,0.2813852813852814,0.4632034632034632,0.8961038961038961,24510.67578125,54566.1484375,1.45196951619,0.4341939999999999,0.5350779999999999,0.665285,0.5151680000000001,0.7403605580329895,0.408447265625,0.53173828125
11813,4IW9_A_2X64_A_1_5,4IW9_A,0.3722943722943723,0.5367965367965368,0.8961038961038961,0.3722943722943723,0.5367965367965368,0.8961038961038961,25007.892578125,65349.5,1.4840982390000002,0.493662,0.6054039999999999,0.762705,0.580128,0.7464509606361389,0.469482421875,0.560546875
11814,4IW9_A_4E8E_A_3_1,4IW9_A,0.1645021645021645,0.3203463203463203,0.8225108225108225,0.1645021645021645,0.3203463203463203,0.8225108225108225,22970.48828125,37097.3984375,1.40696321994,0.367304,0.403439,0.619383,0.445713,0.5240634679794312,0.357421875,0.46533203125
11815,4IW9_A_4L8E_A_3_2,4IW9_A,0.20346320346320346,0.3593073593073593,0.935064935064935,0.1341991341991342,0.29004329004329005,0.8614718614718615,24636.43359375,58529.79296875,1.4228484252899998,0.459164,0.513216,0.612132,0.4957229999999999,0.59780353307724,0.392578125,0.4833984375
11816,4IW9_A_4KDU_A_2_4,4IW9_A,0.24242424242424246,0.42424242424242425,0.9220779220779219,0.17316017316017315,0.35497835497835495,0.8528138528138528,24140.009765625,53895.53515625,1.4130421930300001,0.36554000000000003,0.4686899999999999,0.578563,0.426871,0.523694634437561,0.4189453125,0.472900390625
11817,4IW9_A_4KH7_A_1_5,4IW9_A,0.329004329004329,0.4718614718614719,0.9264069264069263,0.23376623376623376,0.37662337662337664,0.8354978354978355,21967.068359375,49353.7578125,1.3861732267500002,0.38550500000000004,0.37614000000000003,0.5536439999999999,0.462008,0.3306658864021301,0.34326171875,0.432861328125
11818,4IW9_A_4NHW_A_3_4,4IW9_A,0.2207792207792208,0.3593073593073593,0.9523809523809524,0.15584415584415584,0.2943722943722944,0.8874458874458875,22209.59375,27568.63671875,1.39606174694,0.38408600000000004,0.410842,0.558268,0.401846,0.5353018641471863,0.313232421875,0.47265625
11819,4IW9_A_4MF5_A_3_2,4IW9_A,0.21645021645021645,0.3636363636363637,0.9523809523809524,0.1645021645021645,0.3116883116883117,0.9004329004329005,22716.984375,15090.26171875,1.33059049496,0.390477,0.366268,0.467359,0.381828,0.4934802353382111,0.3271484375,0.453857421875
11820,4IW9_A_4IEL_A_2_5,4IW9_A,0.2510822510822511,0.4199134199134199,0.9307359307359307,0.1774891774891775,0.3463203463203463,0.8658008658008658,24387.734375,49338.078125,1.43211366927,0.375252,0.440326,0.597355,0.4441029999999999,0.5316203832626343,0.385498046875,0.46923828125
11821,4IW9_A_1PMT_A_1_4,4IW9_A,0.27705627705627706,0.45021645021645024,0.8961038961038961,0.27705627705627706,0.45021645021645024,0.8961038961038961,25523.0625,72182.5859375,1.47305814665,0.48798800000000003,0.586616,0.690708,0.558283,0.7648646831512451,0.474853515625,0.55078125
11822,4IW9_A_4KDU_A_2_2,4IW9_A,0.24242424242424246,0.42424242424242425,0.9220779220779219,0.17316017316017315,0.35497835497835495,0.8528138528138528,24149.974609375,54753.20703125,1.40651802711,0.397066,0.471028,0.6088,0.441899,0.5548002123832703,0.395263671875,0.476318359375
11823,4IW9_A_3WYW_A_2_2,4IW9_A,0.19047619047619047,0.3939393939393939,0.9004329004329005,0.19047619047619047,0.3939393939393939,0.9004329004329005,24946.779296875,34148.28515625,1.4719531265799999,0.419412,0.436262,0.578647,0.4682739999999999,0.6097204089164734,0.40234375,0.5087890625
11824,4IW9_A_3AY8_A_3_1,4IW9_A,0.15584415584415584,0.3333333333333333,0.9047619047619048,0.15584415584415584,0.3333333333333333,0.9047619047619048,24638.38671875,30403.92578125,1.41659392865,0.443651,0.503417,0.596522,0.482412,0.5527077317237854,0.371337890625,0.48095703125
11825,4IW9_A_3AY8_A_3_3,4IW9_A,0.15584415584415584,0.3333333333333333,0.9047619047619048,0.15584415584415584,0.3333333333333333,0.9047619047619048,24303.55078125,31171.7890625,1.41996303613,0.404783,0.43131800000000003,0.559208,0.444191,0.5253937244415283,0.34716796875,0.485107421875
11826,4IW9_A_4E8E_A_3_5,4IW9_A,0.1645021645021645,0.3203463203463203,0.8225108225108225,0.1645021645021645,0.3203463203463203,0.8225108225108225,23529.234375,50666.71484375,1.39644974657,0.372319,0.394438,0.633055,0.484385,0.5214754343032837,0.393798828125,0.4765625
11827,4IW9_A_2X64_A_1_1,4IW9_A,0.3722943722943723,0.5367965367965368,0.8961038961038961,0.3722943722943723,0.5367965367965368,0.8961038961038961,24712.05078125,68154.328125,1.50265240659,0.479408,0.581489,0.72353,0.5520729999999999,0.7594603300094604,0.4287109375,0.53857421875
11828,4IW9_A_5ZWP_A_2_3,4IW9_A,0.19047619047619047,0.35064935064935066,0.8354978354978355,0.19047619047619047,0.35064935064935066,0.8354978354978355,23420.615234375,43900.765625,1.44388852532,0.376407,0.419362,0.597168,0.465683,0.5800579786300659,0.41796875,0.482177734375
11829,4IW9_A_4KDU_A_2_3,4IW9_A,0.24242424242424246,0.42424242424242425,0.9220779220779219,0.17316017316017315,0.35497835497835495,0.8528138528138528,24357.201171875,51944.96875,1.40647733806,0.38895100000000005,0.42956700000000003,0.618444,0.45154700000000003,0.5524723529815674,0.407470703125,0.474853515625
11830,4IW9_A_4I97_A_2_3,4IW9_A,0.16883116883116886,0.3463203463203463,0.8181818181818182,0.16883116883116886,0.3463203463203463,0.8181818181818182,23672.72265625,45807.328125,1.38124029337,0.400545,0.414808,0.641764,0.47163,0.581936240196228,0.40478515625,0.498779296875
11831,4IW9_A_1PN9_A_2_5,4IW9_A,0.18181818181818185,0.3722943722943723,0.8831168831168831,0.18181818181818185,0.3722943722943723,0.8831168831168831,23807.7578125,34226.81640625,1.4186526459399995,0.402068,0.431116,0.575334,0.4515899999999999,0.6149078607559204,0.3623046875,0.4912109375
11832,4IW9_A_3EIN_A_3_2,4IW9_A,0.16017316017316016,0.329004329004329,0.8225108225108225,0.15584415584415584,0.3246753246753247,0.8181818181818182,22967.595703125,36611.89453125,1.40788231403,0.345554,0.379447,0.5863109999999999,0.4321779999999999,0.5075719952583313,0.38720703125,0.464599609375
11833,4IW9_A_4MF7_A_3_5,4IW9_A,0.24675324675324675,0.4025974025974026,0.9480519480519479,0.1471861471861472,0.2943722943722944,0.8658008658008658,20343.529296875,27833.15625,1.33869447166,0.3224889999999999,0.355075,0.441547,0.3291969999999999,0.3907583951950073,0.269287109375,0.409912109375
11834,4IW9_A_5ZWP_A_2_5,4IW9_A,0.19047619047619047,0.35064935064935066,0.8354978354978355,0.19047619047619047,0.35064935064935066,0.8354978354978355,23233.77734375,40197.79296875,1.44899218726,0.381868,0.459995,0.6024010000000001,0.45878900000000006,0.585419774055481,0.37060546875,0.484375
11835,4IW9_A_3VK9_A_2_5,4IW9_A,0.19913419913419916,0.3722943722943723,0.9090909090909092,0.19913419913419916,0.3722943722943723,0.9090909090909092,24126.86328125,29678.646484375,1.4178076438799998,0.42226,0.4252689999999999,0.637658,0.4702659999999999,0.6278061866760254,0.3798828125,0.4873046875
11836,4IW9_A_2X64_A_1_3,4IW9_A,0.3722943722943723,0.5367965367965368,0.8961038961038961,0.3722943722943723,0.5367965367965368,0.8961038961038961,24407.224609375,37027.24609375,1.5195959342899998,0.489868,0.5734560000000001,0.736118,0.568058,0.7325551509857178,0.4423828125,0.5498046875
11837,4IW9_A_4NHW_A_3_2,4IW9_A,0.2207792207792208,0.3593073593073593,0.9523809523809524,0.15584415584415584,0.2943722943722944,0.8874458874458875,22176.845703125,24904.078125,1.36913235002,0.418153,0.401402,0.6207560000000001,0.439716,0.5350179672241211,0.334716796875,0.47265625
11838,4IW9_A_1F2E_A_1_1,4IW9_A,0.2987012987012987,0.4545454545454545,0.8961038961038961,0.2987012987012987,0.4545454545454545,0.8961038961038961,24115.89453125,38798.609375,1.41902384763,0.39126500000000003,0.480779,0.632043,0.506109,0.6444419026374817,0.38720703125,0.5146484375
11839,4IW9_A_3WYW_A_2_3,4IW9_A,0.19047619047619047,0.3939393939393939,0.9004329004329005,0.19047619047619047,0.3939393939393939,0.9004329004329005,24615.369140625,34914.21875,1.45074795778,0.451809,0.450715,0.627301,0.47148100000000004,0.604188084602356,0.371337890625,0.50048828125
11840,4IW9_A_6M1T_A_1_2,4IW9_A,0.2943722943722944,0.42857142857142855,0.8961038961038961,0.2943722943722944,0.42857142857142855,0.8961038961038961,24188.6796875,47190.9765625,1.42087851956,0.38966100000000004,0.315346,0.569637,0.4625039999999999,0.5972376465797424,0.372802734375,0.48779296875
11841,4IW9_A_4KGI_A_1_4,4IW9_A,0.3809523809523809,0.5627705627705628,0.9956709956709956,0.2813852813852814,0.4632034632034632,0.8961038961038961,24545.734375,56698.68359375,1.4490170892299998,0.46850600000000003,0.573951,0.669506,0.5444939999999999,0.7456825971603394,0.38916015625,0.525390625
11842,4IW9_A_4I97_A_2_1,4IW9_A,0.16883116883116886,0.3463203463203463,0.8181818181818182,0.16883116883116886,0.3463203463203463,0.8181818181818182,23113.98828125,44728.90234375,1.39612605839,0.38760500000000003,0.44680200000000003,0.6728609999999999,0.502185,0.5612430572509766,0.382080078125,0.467529296875
11843,4IW9_A_4L8E_A_3_4,4IW9_A,0.20346320346320346,0.3593073593073593,0.935064935064935,0.1341991341991342,0.29004329004329005,0.8614718614718615,24161.734375,55005.9375,1.42108590872,0.4400159999999999,0.525077,0.644468,0.49475,0.5976963639259338,0.369873046875,0.483642578125
11844,4IW9_A_3F6F_A_3_5,4IW9_A,0.17316017316017315,0.3246753246753247,0.8225108225108225,0.17316017316017315,0.3246753246753247,0.8225108225108225,22821.724609375,45416.71875,1.3990237486500001,0.378985,0.426462,0.603232,0.47008,0.5597023367881775,0.39697265625,0.47216796875
11845,4IW9_A_6M1T_A_1_3,4IW9_A,0.2943722943722944,0.42857142857142855,0.8961038961038961,0.2943722943722944,0.42857142857142855,0.8961038961038961,23960.1171875,42550.14453125,1.44558782621,0.399438,0.297212,0.5672699999999999,0.463967,0.6409602761268616,0.372802734375,0.4951171875
11846,4IW9_A_1PN9_A_2_3,4IW9_A,0.18181818181818185,0.3722943722943723,0.8831168831168831,0.18181818181818185,0.3722943722943723,0.8831168831168831,24701.61328125,32550.935546875,1.42678803926,0.43286,0.449137,0.640035,0.4799779999999999,0.6431645750999451,0.396728515625,0.49658203125
11847,4IW9_A_1F2E_A_1_2,4IW9_A,0.2987012987012987,0.4545454545454545,0.8961038961038961,0.2987012987012987,0.4545454545454545,0.8961038961038961,24287.98046875,41057.5390625,1.41931284487,0.476445,0.580421,0.67292,0.520716,0.6624957323074341,0.39794921875,0.53173828125
11848,4IW9_A_5ZWP_A_2_4,4IW9_A,0.19047619047619047,0.35064935064935066,0.8354978354978355,0.19047619047619047,0.35064935064935066,0.8354978354978355,23606.93359375,41965.8046875,1.45274691007,0.36985100000000004,0.409043,0.5870850000000001,0.430208,0.574135959148407,0.3984375,0.4853515625
11849,4IW9_A_2NTO_A_1_2,4IW9_A,0.2813852813852814,0.4199134199134199,0.8961038961038961,0.2813852813852814,0.4199134199134199,0.8961038961038961,24929.22265625,50434.44921875,1.46658222786,0.499058,0.6039979999999999,0.689612,0.5817939999999999,0.7303359508514404,0.41064453125,0.53564453125
11850,4IW9_A_2GDR_A_1_1,4IW9_A,0.2987012987012987,0.4545454545454545,0.8961038961038961,0.2987012987012987,0.4545454545454545,0.8961038961038961,24452.81640625,64849.32421875,1.4616028567200001,0.44888,0.519192,0.669439,0.5473100000000001,0.7218725681304932,0.4423828125,0.51953125
11851,4IW9_A_3UAP_A_1_3,4IW9_A,0.2857142857142857,0.4761904761904762,0.8961038961038961,0.2857142857142857,0.4761904761904762,0.8961038961038961,24245.630859375,56942.34765625,1.47630776103,0.496072,0.571738,0.673144,0.538612,0.7115932703018188,0.403076171875,0.52099609375
11852,4IW9_A_1F2E_A_1_5,4IW9_A,0.2987012987012987,0.4545454545454545,0.8961038961038961,0.2987012987012987,0.4545454545454545,0.8961038961038961,24167.53125,27544.24609375,1.43726180907,0.435975,0.524836,0.624837,0.511594,0.6516070365905762,0.37841796875,0.52685546875
11853,4IW9_A_3WYW_A_2_1,4IW9_A,0.19047619047619047,0.3939393939393939,0.9004329004329005,0.19047619047619047,0.3939393939393939,0.9004329004329005,24270.91015625,33221.09375,1.4592591453600001,0.438039,0.453788,0.640591,0.48221400000000003,0.6125983595848083,0.3984375,0.499267578125
11854,4IW9_A_4MF5_A_3_3,4IW9_A,0.21645021645021645,0.3636363636363637,0.9523809523809524,0.1645021645021645,0.3116883116883117,0.9004329004329005,22636.302734375,25698.361328125,1.3431818818599999,0.348627,0.32645,0.421522,0.350249,0.457441657781601,0.312255859375,0.44970703125
11855,4IW9_A_4I97_A_2_5,4IW9_A,0.16883116883116886,0.3463203463203463,0.8181818181818182,0.16883116883116886,0.3463203463203463,0.8181818181818182,22284.17578125,44008.50390625,1.3879007032700001,0.369115,0.346901,0.589024,0.458642,0.5551628470420837,0.405029296875,0.4765625
11856,4IW9_A_3VK9_A_2_1,4IW9_A,0.19913419913419916,0.3722943722943723,0.9090909090909092,0.19913419913419916,0.3722943722943723,0.9090909090909092,24255.76171875,40960.70703125,1.4224484728600002,0.410896,0.41960200000000003,0.5810069999999999,0.457316,0.621846079826355,0.3984375,0.49853515625
11857,4IW9_A_5ZWP_A_2_2,4IW9_A,0.19047619047619047,0.35064935064935066,0.8354978354978355,0.19047619047619047,0.35064935064935066,0.8354978354978355,23613.6171875,33404.5703125,1.4483448600600002,0.404019,0.414185,0.567529,0.441454,0.5943162441253662,0.3994140625,0.490234375
11858,4IW9_A_1PMT_A_1_3,4IW9_A,0.27705627705627706,0.45021645021645024,0.8961038961038961,0.27705627705627706,0.45021645021645024,0.8961038961038961,25014.724609375,59672.1875,1.4692617924200002,0.4611,0.5741729999999999,0.70216,0.555279,0.7502765655517578,0.435546875,0.541015625
11859,4IW9_A_4I97_A_2_4,4IW9_A,0.16883116883116886,0.3463203463203463,0.8181818181818182,0.16883116883116886,0.3463203463203463,0.8181818181818182,23200.876953125,50299.37109375,1.4170500862600002,0.389866,0.407665,0.606513,0.479202,0.5701756477355957,0.395751953125,0.482666015625
11860,4IW9_A_5F0G_A_3_1,4IW9_A,0.1471861471861472,0.30303030303030304,0.8181818181818182,0.1471861471861472,0.30303030303030304,0.8181818181818182,22448.376953125,39883.07421875,1.40455887762,0.37532600000000005,0.460509,0.6351,0.489983,0.4933703541755676,0.403076171875,0.462890625
11861,4IW9_A_4MPF_A_2_5,4IW9_A,0.2640692640692641,0.4372294372294373,0.9480519480519479,0.1948051948051948,0.367965367965368,0.8658008658008658,23767.294921875,40889.71484375,1.4149856697299998,0.38931,0.4274779999999999,0.6395569999999999,0.45644300000000004,0.4798287153244018,0.36962890625,0.460205078125
11862,4IW9_A_4L8E_A_3_3,4IW9_A,0.20346320346320346,0.3593073593073593,0.935064935064935,0.1341991341991342,0.29004329004329005,0.8614718614718615,24363.744140625,48897.5390625,1.41822708089,0.459347,0.506167,0.6559659999999999,0.508879,0.5931078195571899,0.367919921875,0.4912109375
11863,4IW9_A_4G9H_A_1_3,4IW9_A,0.30303030303030304,0.4675324675324675,0.9047619047619048,0.2987012987012987,0.4632034632034632,0.8961038961038961,25252.80078125,57501.8671875,1.44265315565,0.43155200000000005,0.488134,0.64148,0.507822,0.7196342349052429,0.438720703125,0.544921875
11864,4IW9_A_4KH7_A_1_4,4IW9_A,0.329004329004329,0.4718614718614719,0.9264069264069263,0.23376623376623376,0.37662337662337664,0.8354978354978355,22089.748046875,53921.375,1.39557275604,0.369131,0.37727,0.49626400000000004,0.431838,0.3151852786540985,0.333984375,0.4189453125
11865,4IW9_A_4MPF_A_2_3,4IW9_A,0.2640692640692641,0.4372294372294373,0.9480519480519479,0.1948051948051948,0.367965367965368,0.8658008658008658,24057.826171875,37928.13671875,1.4267077992700001,0.394477,0.471908,0.584316,0.45125600000000005,0.5018561482429504,0.356689453125,0.45751953125
11866,4IW9_A_4MF5_A_3_1,4IW9_A,0.21645021645021645,0.3636363636363637,0.9523809523809524,0.1645021645021645,0.3116883116883117,0.9004329004329005,22660.912109375,30418.41796875,1.34880387859,0.386337,0.365066,0.499908,0.384156,0.4950704276561737,0.328857421875,0.453857421875
